iucn_sid,sciname,worms_name,mapped,assessment_id,scientific_name,iucn_category,iucn_category_code,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,subpopulation_name,infra_name,species,subpopulation,infrarank,pop_trend_desc,pop_trend_code
185076,galearctus aurora,galearctus aurora,TRUE,8346031,Galearctus aurora,Least Concern,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Galearctus,aurora,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185077,bathyarctus faxoni,bathyarctus faxoni,TRUE,8346297,Bathyarctus faxoni,Least Concern,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Bathyarctus,faxoni,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185078,chelarctus crosnieri,chelarctus crosnieri,TRUE,8346809,Chelarctus crosnieri,Data Deficient,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Chelarctus,crosnieri,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185079,homeryon armarium,homeryon armarium,TRUE,8347038,Homeryon armarium,Data Deficient,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,POLYCHELIDAE,Homeryon,armarium,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185080,chelarctus cultrifer,chelarctus cultrifer,TRUE,8347974,Chelarctus cultrifer,Least Concern,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Chelarctus,cultrifer,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185081,scyllarus depressus,scyllarus depressus,TRUE,8348360,Scyllarus depressus,Least Concern,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Scyllarus,depressus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185082,willemoesia pacifica,willemoesia pacifica,TRUE,8348745,Willemoesia pacifica,Data Deficient,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,POLYCHELIDAE,Willemoesia,pacifica,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185083,polycheles baccatus,polycheles baccatus,TRUE,8349054,Polycheles baccatus,Least Concern,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,POLYCHELIDAE,Polycheles,baccatus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185084,polycheles perarmatus,polycheles perarmatus,TRUE,8349379,Polycheles perarmatus,Least Concern,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,POLYCHELIDAE,Polycheles,perarmatus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185085,jasus caveorum,jasus caveorum,TRUE,8349927,Jasus caveorum,Data Deficient,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALINURIDAE,Jasus,caveorum,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185086,scyllarus americanus,scyllarus americanus,TRUE,8350263,Scyllarus americanus,Least Concern,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Scyllarus,americanus,NA,NA,TRUE,FALSE,FALSE,Stable,2
185087,bathyarctus chani,bathyarctus chani,TRUE,8350585,Bathyarctus chani,Least Concern,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Bathyarctus,chani,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185088,eduarctus reticulatus,eduarctus reticulatus,TRUE,8350864,Eduarctus reticulatus,Least Concern,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Eduarctus,reticulatus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185089,biarctus pumilus,biarctus pumilus,TRUE,8351152,Biarctus pumilus,Least Concern,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Biarctus,pumilus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185090,eduarctus pyrrhonotus,eduarctus pyrrhonotus,TRUE,8351877,Eduarctus pyrrhonotus,Least Concern,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Eduarctus,pyrrhonotus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185091,pentacheles obscurus,pentacheles obscurus,TRUE,8352245,Pentacheles obscurus,Least Concern,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,POLYCHELIDAE,Pentacheles,obscurus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185092,thenus unimaculatus,thenus unimaculatus,TRUE,8352545,Thenus unimaculatus,Data Deficient,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Thenus,unimaculatus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185093,crenarctus bicuspidatus,crenarctus bicuspidatus,TRUE,8353081,Crenarctus bicuspidatus,Least Concern,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Crenarctus,bicuspidatus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185094,willemoesia inornata,willemoesia inornata,TRUE,8353583,Willemoesia inornata,Data Deficient,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,POLYCHELIDAE,Willemoesia,inornata,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185095,scyllarus paradoxus,scyllarus paradoxus,TRUE,8353842,Scyllarus paradoxus,Data Deficient,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Scyllarus,paradoxus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185096,eduarctus aesopius,eduarctus aesopius,TRUE,8354147,Eduarctus aesopius,Least Concern,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Eduarctus,aesopius,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185126,blennius ocellaris,blennius ocellaris,TRUE,1768546,Blennius ocellaris,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Blennius,ocellaris,NA,NA,TRUE,FALSE,FALSE,Stable,2
185127,lipophrys trigloides,lipophrys trigloides,TRUE,86178858,Lipophrys trigloides,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Lipophrys,trigloides,NA,NA,TRUE,FALSE,FALSE,Stable,2
185128,parablennius gattorugine,parablennius gattorugine,TRUE,86636193,Parablennius gattorugine,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Parablennius,gattorugine,NA,NA,TRUE,FALSE,FALSE,Stable,2
185129,ophioblennius atlanticus,ophioblennius atlanticus,TRUE,255699715,Ophioblennius atlanticus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Ophioblennius,atlanticus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185130,neoclinus chihiroe,neoclinus chihiroe,TRUE,1769631,Neoclinus chihiroe,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Neoclinus,chihiroe,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185131,spaniblennius riodourensis,spaniblennius riodourensis,TRUE,255699161,Spaniblennius riodourensis,Data Deficient,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Spaniblennius,riodourensis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185132,neoclinus nudus,neoclinus nudus,TRUE,1769918,Neoclinus nudus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Neoclinus,nudus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185133,neoclinus blanchardi,neoclinus blanchardi,TRUE,1770082,Neoclinus blanchardi,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Neoclinus,blanchardi,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185134,myxodagnus walkeri,myxodagnus walkeri,TRUE,1770212,Myxodagnus walkeri,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DACTYLOSCOPIDAE,Myxodagnus,walkeri,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185135,storrsia olsoni,storrsia olsoni,TRUE,1770391,Storrsia olsoni,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DACTYLOSCOPIDAE,Storrsia,olsoni,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185136,parablennius salensis,parablennius salensis,TRUE,1770511,Parablennius salensis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Parablennius,salensis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185137,platygillellus brasiliensis,platygillellus brasiliensis,TRUE,1770629,Platygillellus brasiliensis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DACTYLOSCOPIDAE,Platygillellus,brasiliensis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185138,parablennius dialloi,parablennius dialloi,TRUE,255702341,Parablennius dialloi,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Parablennius,dialloi,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185139,scartella itajobi,scartella itajobi,TRUE,1771000,Scartella itajobi,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Scartella,itajobi,NA,NA,TRUE,FALSE,FALSE,Stable,2
185140,parablennius sierraensis,parablennius sierraensis,TRUE,255701916,Parablennius sierraensis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Parablennius,sierraensis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185141,hypleurochilus aequipinnis,hypleurochilus aequipinnis,TRUE,255703180,Hypleurochilus aequipinnis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Hypleurochilus,aequipinnis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185142,cryptotrema corallinum,cryptotrema corallinum,TRUE,1771457,Cryptotrema corallinum,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Cryptotrema,corallinum,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185143,acanthemblemaria hastingsi,acanthemblemaria hastingsi,TRUE,1771574,Acanthemblemaria hastingsi,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Acanthemblemaria,hastingsi,NA,NA,TRUE,FALSE,FALSE,Stable,2
185144,scartella springeri,scartella springeri,TRUE,255702975,Scartella springeri,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Scartella,springeri,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185145,parablennius verryckeni,parablennius verryckeni,TRUE,255704418,Parablennius verryckeni,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Parablennius,verryckeni,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185146,tripterygion delaisi,tripterygion delaisi,TRUE,1771952,Tripterygion delaisi,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,Tripterygion,delaisi,NA,NA,TRUE,FALSE,FALSE,Stable,2
185147,scartella poiti,scartella poiti,TRUE,1772180,Scartella poiti,Vulnerable,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Scartella,poiti,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185148,labrisomus cricota,labrisomus cricota,TRUE,85793556,Labrisomus cricota,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Labrisomus,cricota,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185149,hypleurochilus fissicornis,hypleurochilus fissicornis,TRUE,1772425,Hypleurochilus fissicornis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Hypleurochilus,fissicornis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185150,neoclinus lacunicola,neoclinus lacunicola,TRUE,1772567,Neoclinus lacunicola,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Neoclinus,lacunicola,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185151,microlipophrys caboverdensis,microlipophrys caboverdensis,TRUE,255705022,Microlipophrys caboverdensis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Microlipophrys,caboverdensis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185152,lupinoblennius paivai,lupinoblennius paivai,TRUE,176626567,Lupinoblennius paivai,Endangered,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Lupinoblennius,paivai,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
185153,parablennius goreensis,parablennius goreensis,TRUE,255706411,Parablennius goreensis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Parablennius,goreensis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185154,sindoscopus australis,sindoscopus australis,TRUE,1773148,Sindoscopus australis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DACTYLOSCOPIDAE,Sindoscopus,australis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185155,clinitrachus argentatus,clinitrachus argentatus,TRUE,1773287,Clinitrachus argentatus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,Clinitrachus,argentatus,NA,NA,TRUE,FALSE,FALSE,Stable,2
185156,microlipophrys canevae,microlipophrys canevae,TRUE,44749514,Microlipophrys canevae,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Microlipophrys,canevae,NA,NA,TRUE,FALSE,FALSE,Stable,2
185157,neoclinus bryope,neoclinus bryope,TRUE,1773789,Neoclinus bryope,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Neoclinus,bryope,NA,NA,TRUE,FALSE,FALSE,Stable,2
185158,auchenionchus crinitus,auchenionchus crinitus,TRUE,1773957,Auchenionchus crinitus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Auchenionchus,crinitus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185159,starksia multilepis,starksia multilepis,TRUE,1774091,Starksia multilepis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Starksia,multilepis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185160,microlipophrys velifer,microlipophrys velifer,TRUE,255707194,Microlipophrys velifer,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Microlipophrys,velifer,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185161,labrisomus fernandezianus,labrisomus fernandezianus,TRUE,1774438,Labrisomus fernandezianus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Labrisomus,fernandezianus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185162,parablennius ruber,parablennius ruber,TRUE,44750776,Parablennius ruber,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Parablennius,ruber,NA,NA,TRUE,FALSE,FALSE,Stable,2
185163,scartella nuchifilis,scartella nuchifilis,TRUE,255708222,Scartella nuchifilis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Scartella,nuchifilis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185164,auchenionchus microcirrhis,auchenionchus microcirrhis,TRUE,1774835,Auchenionchus microcirrhis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Auchenionchus,microcirrhis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185165,coryphoblennius galerita,coryphoblennius galerita,TRUE,1774973,Coryphoblennius galerita,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Coryphoblennius,galerita,NA,NA,TRUE,FALSE,FALSE,Stable,2
185166,scartella caboverdiana,scartella caboverdiana,TRUE,255710112,Scartella caboverdiana,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Scartella,caboverdiana,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185167,neoclinus toshimaensis,neoclinus toshimaensis,TRUE,1775395,Neoclinus toshimaensis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Neoclinus,toshimaensis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185168,aidablennius sphynx,aidablennius sphynx,TRUE,1775545,Aidablennius sphynx,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Aidablennius,sphynx,NA,NA,TRUE,FALSE,FALSE,Stable,2
185169,paraclinus arcanus,paraclinus arcanus,TRUE,1775786,Paraclinus arcanus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Paraclinus,arcanus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185171,neoclinus stephensae,neoclinus stephensae,TRUE,1776136,Neoclinus stephensae,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Neoclinus,stephensae,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185172,emblemaria australis,emblemaria australis,TRUE,255710750,Emblemaria australis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Emblemaria,australis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185173,auchenionchus variolosus,auchenionchus variolosus,TRUE,1776376,Auchenionchus variolosus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Auchenionchus,variolosus,NA,NA,TRUE,FALSE,FALSE,Stable,2
185174,alloclinus holderi,alloclinus holderi,TRUE,1776519,Alloclinus holderi,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Alloclinus,holderi,NA,NA,TRUE,FALSE,FALSE,Stable,2
185175,salaria pavo,salaria pavo,TRUE,1776635,Salaria pavo,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Salaria,pavo,NA,NA,TRUE,FALSE,FALSE,Stable,2
185176,entomacrodus vomerinus,entomacrodus vomerinus,TRUE,1776911,Entomacrodus vomerinus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Entomacrodus,vomerinus,NA,NA,TRUE,FALSE,FALSE,Stable,2
185177,spaniblennius clandestinus,spaniblennius clandestinus,TRUE,255713126,Spaniblennius clandestinus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Spaniblennius,clandestinus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185178,bathyblennius antholops,bathyblennius antholops,TRUE,255713510,Bathyblennius antholops,Data Deficient,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Bathyblennius,antholops,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185179,emblemariopsis diaphana,emblemariopsis diaphana,TRUE,67930028,Emblemariopsis diaphana,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Emblemariopsis,diaphana,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185180,lipophrys pholis,lipophrys pholis,TRUE,1777432,Lipophrys pholis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Lipophrys,pholis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185181,parablennius incognitus,parablennius incognitus,TRUE,1777671,Parablennius incognitus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Parablennius,incognitus,NA,NA,TRUE,FALSE,FALSE,Stable,2
185182,dactylopterus volitans,dactylopterus volitans,FALSE,1777936,Dactylopterus volitans,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,DACTYLOPTERIDAE,Dactylopterus,volitans,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185183,blennius normani,blennius normani,TRUE,255713741,Blennius normani,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Blennius,normani,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185184,labrisomus conditus,labrisomus conditus,TRUE,255713972,Labrisomus conditus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Labrisomus,conditus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185185,parablennius tentacularis,parablennius tentacularis,TRUE,1778498,Parablennius tentacularis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Parablennius,tentacularis,NA,NA,TRUE,FALSE,FALSE,Stable,2
185186,malacoctenus africanus,malacoctenus africanus,TRUE,255715809,Malacoctenus africanus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Malacoctenus,africanus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185187,microlipophrys bauchotae,microlipophrys bauchotae,TRUE,255714919,Microlipophrys bauchotae,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Microlipophrys,bauchotae,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185188,neoclinus okazakii,neoclinus okazakii,TRUE,1779021,Neoclinus okazakii,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Neoclinus,okazakii,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185189,emblemaria hudsoni,emblemaria hudsoni,TRUE,1779195,Emblemaria hudsoni,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Emblemaria,hudsoni,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185190,paraclinus spectator,paraclinus spectator,TRUE,1779312,Paraclinus spectator,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Paraclinus,spectator,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185191,ophioblennius trinitatis,ophioblennius trinitatis,TRUE,1779454,Ophioblennius trinitatis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Ophioblennius,trinitatis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185192,calliclinus geniguttatus,calliclinus geniguttatus,TRUE,1779589,Calliclinus geniguttatus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Calliclinus,geniguttatus,NA,NA,TRUE,FALSE,FALSE,Stable,2
185193,parablennius sanguinolentus,parablennius sanguinolentus,TRUE,1779730,Parablennius sanguinolentus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Parablennius,sanguinolentus,NA,NA,TRUE,FALSE,FALSE,Stable,2
185194,starksia brasiliensis,starksia brasiliensis,TRUE,1779986,Starksia brasiliensis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Starksia,brasiliensis,NA,NA,TRUE,FALSE,FALSE,Stable,2
185195,labrisomus philippii,labrisomus philippii,TRUE,1780132,Labrisomus philippii,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Labrisomus,philippii,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185196,starksia guadalupae,starksia guadalupae,TRUE,1780387,Starksia guadalupae,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Starksia,guadalupae,NA,NA,TRUE,FALSE,FALSE,Stable,2
185774,pedipes affinis,pedipes affinis,FALSE,91288586,Pedipes affinis,Least Concern,LC,ANIMALIA,MOLLUSCA,GASTROPODA,ELLOBIIDA,ELLOBIIDAE,Pedipes,affinis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185865,phaeoptyx pigmentaria,phaeoptyx pigmentaria,FALSE,1783554,Phaeoptyx pigmentaria,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,APOGONIDAE,Phaeoptyx,pigmentaria,NA,NA,TRUE,FALSE,FALSE,Stable,2
185866,phaeoptyx conklini,phaeoptyx conklini,FALSE,1783813,Phaeoptyx conklini,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,APOGONIDAE,Phaeoptyx,conklini,NA,NA,TRUE,FALSE,FALSE,Stable,2
185868,astrapogon alutus,astrapogon alutus,FALSE,1784061,Astrapogon alutus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,APOGONIDAE,Astrapogon,alutus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185869,astrapogon stellatus,astrapogon stellatus,FALSE,1784179,Astrapogon stellatus,Data Deficient,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,APOGONIDAE,Astrapogon,stellatus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
185870,astrapogon puncticulatus,astrapogon puncticulatus,FALSE,1784453,Astrapogon puncticulatus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,APOGONIDAE,Astrapogon,puncticulatus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185872,leptophilypnus fluviatilis,leptophilypnus fluviatilis,FALSE,86423984,Leptophilypnus fluviatilis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,ELEOTRIDAE,Leptophilypnus,fluviatilis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
185874,eucinostomus lefroyi,ulaema lefroyi,FALSE,1784783,Eucinostomus lefroyi,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GERREIDAE,Eucinostomus,lefroyi,NA,NA,TRUE,FALSE,FALSE,Stable,2
