aphiaid,current_area_km2,scenario,scenario_area_km2,area_change
271387,2019872.127433565,RCP85_2100,1934296.1717883812,contraction
271389,496103.72493233107,RCP45_2050,431797.09340150113,contraction
271389,496103.72493233107,RCP45_2100,434972.2330931791,contraction
271389,496103.72493233107,RCP85_2050,426033.939899724,contraction
271389,496103.72493233107,RCP85_2100,429200.11781470285,contraction
271390,656413.0421173506,RCP45_2050,836423.5585243593,expansion
271390,656413.0421173506,RCP45_2100,994879.0350472172,expansion
271390,656413.0421173506,RCP85_2050,909084.4724765942,expansion
271390,656413.0421173506,RCP85_2100,1169025.2950006106,expansion
271391,419609.99787809345,RCP45_2050,354528.9473269911,contraction
271391,419609.99787809345,RCP45_2100,319155.69374916126,contraction
271391,419609.99787809345,RCP85_2050,337822.0992527908,contraction
271391,419609.99787809345,RCP85_2100,251944.23886361523,contraction
271392,1590039.8200376201,RCP45_2050,1619021.5512137427,expansion
271392,1590039.8200376201,RCP45_2100,1417363.5353953678,contraction
271392,1590039.8200376201,RCP85_2050,1548714.5889991173,contraction
271392,1590039.8200376201,RCP85_2100,1095486.6434907129,contraction
271393,751516.5893113398,RCP45_2050,778323.2955742155,expansion
271393,751516.5893113398,RCP45_2100,858011.8989557612,expansion
271393,751516.5893113398,RCP85_2050,815928.3509577895,expansion
271393,751516.5893113398,RCP85_2100,1063079.703037921,expansion
271395,186846.7231462417,RCP45_2050,188829.4948060052,expansion
271395,186846.7231462417,RCP45_2100,193313.7675915578,expansion
271395,186846.7231462417,RCP85_2050,186518.54660635334,contraction
271395,186846.7231462417,RCP85_2100,193324.63655441214,expansion
271401,1993474.3215135818,RCP45_2050,1395954.9094454392,contraction
271401,1993474.3215135818,RCP45_2100,1332500.1811567289,contraction
271401,1993474.3215135818,RCP85_2050,1395791.5081323718,contraction
271401,1993474.3215135818,RCP85_2100,1237982.881215373,contraction
271412,150177.58658298338,RCP45_2050,142007.4244858908,contraction
271412,150177.58658298338,RCP45_2100,157859.78165154374,expansion
271412,150177.58658298338,RCP85_2050,140377.96520469704,contraction
271412,150177.58658298338,RCP85_2100,159091.42141885668,expansion
271414,1841808.133722843,RCP45_2050,764955.9686864065,contraction
271414,1841808.133722843,RCP45_2100,775508.5692887013,contraction
271414,1841808.133722843,RCP85_2050,755830.4322899921,contraction
271414,1841808.133722843,RCP85_2100,1118188.8476199473,contraction
271422,1973135.3817733894,RCP45_2050,2193482.11030143,expansion
271422,1973135.3817733894,RCP45_2100,2285194.141968452,expansion
271422,1973135.3817733894,RCP85_2050,2259722.517475618,expansion
271422,1973135.3817733894,RCP85_2100,2395204.1659184857,expansion
271436,466241.16094506276,RCP45_2050,480484.90711985534,expansion
271436,466241.16094506276,RCP45_2100,496326.5324876075,expansion
271436,466241.16094506276,RCP85_2050,489667.1184455316,expansion
271436,466241.16094506276,RCP85_2100,551344.6086133332,expansion
271445,1576426.5676560835,RCP45_2050,1627022.460067752,expansion
271445,1576426.5676560835,RCP45_2100,1670838.2383758943,expansion
271445,1576426.5676560835,RCP85_2050,1641559.518970677,expansion
271445,1576426.5676560835,RCP85_2100,1690826.8423324637,expansion
271476,547737.4961916335,RCP45_2050,545909.7727513245,contraction
271476,547737.4961916335,RCP45_2100,556271.0884846307,expansion
271476,547737.4961916335,RCP85_2050,534261.5289349698,contraction
271476,547737.4961916335,RCP85_2100,552058.3327839233,expansion
271479,454657.70134850877,RCP45_2050,455639.52085161256,expansion
271479,454657.70134850877,RCP45_2100,458554.12438554096,expansion
271479,454657.70134850877,RCP85_2050,455076.08236001333,expansion
271479,454657.70134850877,RCP85_2100,458339.805997932,expansion
271482,8228183.547042029,RCP45_2050,4991336.679482449,contraction
271482,8228183.547042029,RCP45_2100,2157772.378582548,contraction
271482,8228183.547042029,RCP85_2050,2722745.661830405,contraction
271482,8228183.547042029,RCP85_2100,868261.6869402729,contraction
271486,225907.16472260345,RCP45_2050,238180.01403060358,expansion
271486,225907.16472260345,RCP45_2100,243688.85686313856,expansion
271486,225907.16472260345,RCP85_2050,239633.95577136977,expansion
271486,225907.16472260345,RCP85_2100,245274.53336874902,expansion
271487,665800.1364561152,RCP45_2050,745020.9990169627,expansion
271487,665800.1364561152,RCP45_2100,734204.3858428691,expansion
271487,665800.1364561152,RCP85_2050,755580.8377667416,expansion
271487,665800.1364561152,RCP85_2100,717862.2843014434,expansion
271488,2399305.473564561,RCP45_2050,2189282.2704695477,contraction
271488,2399305.473564561,RCP45_2100,2282709.247074165,contraction
271488,2399305.473564561,RCP85_2050,2168718.8837546767,contraction
271488,2399305.473564561,RCP85_2100,2376833.7110051666,contraction
271489,496342.4286942494,RCP45_2050,494600.66696820396,contraction
271489,496342.4286942494,RCP45_2100,498027.5575632692,expansion
271489,496342.4286942494,RCP85_2050,470754.62815683754,contraction
271489,496342.4286942494,RCP85_2100,479381.7217332375,contraction
271490,197846.7249874725,RCP45_2050,203587.07799043157,expansion
271490,197846.7249874725,RCP45_2100,207559.27800817767,expansion
271490,197846.7249874725,RCP85_2050,200836.38852046843,expansion
271490,197846.7249874725,RCP85_2100,204771.80523291463,expansion
271492,917733.7723421982,RCP45_2050,950733.7909738092,expansion
271492,917733.7723421982,RCP45_2100,968208.366392804,expansion
271492,917733.7723421982,RCP85_2050,955325.5727694205,expansion
271492,917733.7723421982,RCP85_2100,1043443.4906114013,expansion
271495,1559528.084518594,RCP45_2050,1719841.599930871,expansion
271495,1559528.084518594,RCP45_2100,1731535.2359922829,expansion
271495,1559528.084518594,RCP85_2050,1740452.6102592165,expansion
271495,1559528.084518594,RCP85_2100,1715106.9578732396,expansion
271496,4916157.262583378,RCP45_2050,5030322.026808982,expansion
271496,4916157.262583378,RCP45_2100,5041001.936767975,expansion
271496,4916157.262583378,RCP85_2050,5102885.876483259,expansion
271496,4916157.262583378,RCP85_2100,5177715.137816003,expansion
271498,810921.8401566967,RCP45_2050,751968.7588750285,contraction
271498,810921.8401566967,RCP45_2100,759436.2340699135,contraction
271498,810921.8401566967,RCP85_2050,737460.979675108,contraction
271498,810921.8401566967,RCP85_2100,754354.658374052,contraction
271501,381534.4817484228,RCP45_2050,410638.0394431788,expansion
271501,381534.4817484228,RCP45_2100,418504.4615781045,expansion
271501,381534.4817484228,RCP85_2050,406262.8963196317,expansion
271501,381534.4817484228,RCP85_2100,422526.87384262047,expansion
271505,1453884.8619316176,RCP45_2050,1318851.5754572519,contraction
271505,1453884.8619316176,RCP45_2100,1249407.3256328653,contraction
271505,1453884.8619316176,RCP85_2050,1271137.472667928,contraction
271505,1453884.8619316176,RCP85_2100,1112257.2332044058,contraction
271509,1311814.0585094723,RCP45_2050,1251800.944413371,contraction
271509,1311814.0585094723,RCP45_2100,1195383.7516369696,contraction
271509,1311814.0585094723,RCP85_2050,1218259.4066542878,contraction
271509,1311814.0585094723,RCP85_2100,1012606.617341316,contraction
271519,1019337.2655977072,RCP45_2050,977473.3843722744,contraction
271519,1019337.2655977072,RCP45_2100,934763.7117657753,contraction
271519,1019337.2655977072,RCP85_2050,944990.5420336055,contraction
271519,1019337.2655977072,RCP85_2100,745672.8780468683,contraction
271525,1486067.2597220542,RCP45_2050,1535761.0630286166,expansion
271525,1486067.2597220542,RCP45_2100,1510260.9235700306,expansion
271525,1486067.2597220542,RCP85_2050,1517140.0687241424,expansion
271525,1486067.2597220542,RCP85_2100,1451392.8618313887,contraction
271535,1744386.0733242077,RCP45_2050,1245306.9148486413,contraction
271535,1744386.0733242077,RCP45_2100,1074698.143181254,contraction
271535,1744386.0733242077,RCP85_2050,1238410.3618733068,contraction
271535,1744386.0733242077,RCP85_2100,689114.9633296614,contraction
271537,284621.12484884827,RCP45_2050,361933.05273970246,expansion
271537,284621.12484884827,RCP45_2100,441611.5687524334,expansion
271537,284621.12484884827,RCP85_2050,380470.7653676459,expansion
271537,284621.12484884827,RCP85_2100,459078.3199243054,expansion
271542,234032.45600361656,RCP45_2050,235740.35565275262,expansion
271542,234032.45600361656,RCP45_2100,234651.25715317042,expansion
271542,234032.45600361656,RCP85_2050,234311.45670162505,expansion
271542,234032.45600361656,RCP85_2100,239554.1040601543,expansion
271547,582669.078145653,RCP45_2050,186371.18874542502,contraction
271547,582669.078145653,RCP45_2100,171336.64050833366,contraction
271547,582669.078145653,RCP85_2050,166667.8645943801,contraction
271547,582669.078145653,RCP85_2100,142812.4241922226,contraction
271548,696984.1620026956,RCP45_2050,619273.68101106,contraction
271548,696984.1620026956,RCP45_2100,705441.2835148937,expansion
271548,696984.1620026956,RCP85_2050,613373.8845427544,contraction
271548,696984.1620026956,RCP85_2100,827801.5278765616,expansion
271552,337457.93283287366,RCP45_2050,343511.518617069,expansion
271552,337457.93283287366,RCP45_2100,284105.62405192334,contraction
271552,337457.93283287366,RCP85_2050,320709.4853067989,contraction
271552,337457.93283287366,RCP85_2100,325721.31576949416,contraction
271553,581178.321429488,RCP45_2050,402168.97966783325,contraction
271553,581178.321429488,RCP45_2100,414703.74697709363,contraction
271553,581178.321429488,RCP85_2050,392706.84547078493,contraction
271553,581178.321429488,RCP85_2100,402970.26404597046,contraction
271554,185112.55113950156,RCP45_2050,80036.77247337,contraction
271554,185112.55113950156,RCP45_2100,55686.96734664815,contraction
271554,185112.55113950156,RCP85_2050,62472.76402046626,contraction
271554,185112.55113950156,RCP85_2100,39856.098336767485,contraction
271561,1056420.0139308074,RCP45_2050,1029560.5776248602,contraction
271561,1056420.0139308074,RCP45_2100,967708.4977930897,contraction
271561,1056420.0139308074,RCP85_2050,987432.7937632559,contraction
271561,1056420.0139308074,RCP85_2100,810104.6369251441,contraction
271562,528774.6466648713,RCP45_2050,853823.0932471084,expansion
271562,528774.6466648713,RCP45_2100,995322.3124947415,expansion
271562,528774.6466648713,RCP85_2050,912181.6262938232,expansion
271562,528774.6466648713,RCP85_2100,1207246.720374882,expansion
271565,665429.7091695695,RCP45_2050,661461.1422299678,contraction
271565,665429.7091695695,RCP45_2100,661372.5662559668,contraction
271565,665429.7091695695,RCP85_2050,690006.2971893256,expansion
271565,665429.7091695695,RCP85_2100,711863.9177762782,expansion
271593,406816.9057806961,RCP45_2050,420088.76325514,expansion
271593,406816.9057806961,RCP45_2100,424310.4776567444,expansion
271593,406816.9057806961,RCP85_2050,418094.41789133457,expansion
271593,406816.9057806961,RCP85_2100,428828.5891745665,expansion
271594,847276.5124173805,RCP45_2050,688529.7103859081,contraction
271594,847276.5124173805,RCP45_2100,588889.4441493361,contraction
271594,847276.5124173805,RCP85_2050,638219.2446379157,contraction
271594,847276.5124173805,RCP85_2100,387486.13100724237,contraction
271598,904831.6972281651,RCP45_2050,934911.712093471,expansion
271598,904831.6972281651,RCP45_2100,952276.0079457287,expansion
271598,904831.6972281651,RCP85_2050,949094.5395962602,expansion
271598,904831.6972281651,RCP85_2100,968098.68169576,expansion
271599,502418.0616655148,RCP45_2050,529857.622361434,expansion
271599,502418.0616655148,RCP45_2100,545016.7203827099,expansion
271599,502418.0616655148,RCP85_2050,535528.4684705209,expansion
271599,502418.0616655148,RCP85_2100,589645.6306543399,expansion
271601,406921.109690432,RCP45_2050,244463.5234871537,contraction
271601,406921.109690432,RCP45_2100,174312.96488517922,contraction
271601,406921.109690432,RCP85_2050,216478.32870831268,contraction
271601,406921.109690432,RCP85_2100,135319.83672669012,contraction
271616,1798825.6763909035,RCP45_2050,1223293.4612243765,contraction
271616,1798825.6763909035,RCP45_2100,1159139.6228662585,contraction
271616,1798825.6763909035,RCP85_2050,1213672.9592682186,contraction
271616,1798825.6763909035,RCP85_2100,1076452.0939321541,contraction
271617,673563.6468335583,RCP45_2050,597612.5423485768,contraction
271617,673563.6468335583,RCP45_2100,520931.6611370069,contraction
271617,673563.6468335583,RCP85_2050,539007.3711144936,contraction
271617,673563.6468335583,RCP85_2100,482220.5617340115,contraction
271618,842482.4013290684,RCP45_2050,845958.7749904203,expansion
271618,842482.4013290684,RCP45_2100,891744.8834653748,expansion
271618,842482.4013290684,RCP85_2050,845505.2122168426,expansion
271618,842482.4013290684,RCP85_2100,931187.6081058223,expansion
271619,1227193.5108049319,RCP45_2050,1231230.2243393487,expansion
271619,1227193.5108049319,RCP45_2100,1210758.1596658486,contraction
271619,1227193.5108049319,RCP85_2050,1229317.8568407975,expansion
271619,1227193.5108049319,RCP85_2100,1217688.0855843392,contraction
271620,365468.58907483506,RCP45_2050,314271.24293726194,contraction
271620,365468.58907483506,RCP45_2100,297409.22473959555,contraction
271620,365468.58907483506,RCP85_2050,320261.5521945003,contraction
271620,365468.58907483506,RCP85_2100,308056.6750499436,contraction
271621,252941.38153492368,RCP45_2050,224295.9746127928,contraction
271621,252941.38153492368,RCP45_2100,207252.2841000876,contraction
271621,252941.38153492368,RCP85_2050,220872.42192804808,contraction
271621,252941.38153492368,RCP85_2100,172820.23381051555,contraction
271648,1180446.3282007482,RCP45_2050,862366.332707057,contraction
271648,1180446.3282007482,RCP45_2100,815833.8493765442,contraction
271648,1180446.3282007482,RCP85_2050,766838.3584835912,contraction
271648,1180446.3282007482,RCP85_2100,722295.3492439367,contraction
271650,764027.01248537,RCP45_2050,520371.9866593362,contraction
271650,764027.01248537,RCP45_2100,471699.23885004356,contraction
271650,764027.01248537,RCP85_2050,513860.6849977709,contraction
271650,764027.01248537,RCP85_2100,363680.0447314339,contraction
271654,2311160.959179598,RCP45_2050,3493285.903487655,expansion
271654,2311160.959179598,RCP45_2100,3872453.3734725565,expansion
271654,2311160.959179598,RCP85_2050,3640740.7434963235,expansion
271654,2311160.959179598,RCP85_2100,4517564.697602745,expansion
271658,1140535.3357215656,RCP45_2050,1059948.6194778716,contraction
271658,1140535.3357215656,RCP45_2100,1035710.7260323992,contraction
271658,1140535.3357215656,RCP85_2050,1053234.757844002,contraction
271658,1140535.3357215656,RCP85_2100,944694.7999753663,contraction
271661,1268287.061352207,RCP45_2050,1262389.3645935024,contraction
271661,1268287.061352207,RCP45_2100,1238812.312902295,contraction
271661,1268287.061352207,RCP85_2050,1248478.5266576558,contraction
271661,1268287.061352207,RCP85_2100,1157687.0892708346,contraction
271663,626596.393738526,RCP45_2050,600732.0178719031,contraction
271663,626596.393738526,RCP45_2100,611826.5535120869,contraction
271663,626596.393738526,RCP85_2050,610705.1200759268,contraction
271663,626596.393738526,RCP85_2100,632438.3113671232,expansion
271664,615309.5556807804,RCP45_2050,551385.9174803137,contraction
271664,615309.5556807804,RCP45_2100,515711.78118250874,contraction
271664,615309.5556807804,RCP85_2050,541811.589492999,contraction
271664,615309.5556807804,RCP85_2100,530930.2503393167,contraction
271665,370147.44050959486,RCP45_2050,402125.6555982867,expansion
271665,370147.44050959486,RCP45_2100,376580.43560766854,expansion
271665,370147.44050959486,RCP85_2050,381556.9486595004,expansion
271665,370147.44050959486,RCP85_2100,337956.6513805087,contraction
271667,378126.1933885441,RCP45_2050,377485.2218966142,contraction
271667,378126.1933885441,RCP45_2100,408179.4529915367,expansion
271667,378126.1933885441,RCP85_2050,383396.264975106,expansion
271667,378126.1933885441,RCP85_2100,421957.51170774474,expansion
271668,368106.61745447654,RCP45_2050,288175.860306068,contraction
271668,368106.61745447654,RCP45_2100,246684.8742703805,contraction
271668,368106.61745447654,RCP85_2050,265519.63755372656,contraction
271668,368106.61745447654,RCP85_2100,149928.90811577468,contraction
271669,415417.80212966923,RCP45_2050,443747.143805614,expansion
271669,415417.80212966923,RCP45_2100,467419.04041286866,expansion
271669,415417.80212966923,RCP85_2050,460135.78314561344,expansion
271669,415417.80212966923,RCP85_2100,523397.2866493757,expansion
271670,1540898.9326722738,RCP45_2050,1540980.8819219111,expansion
271670,1540898.9326722738,RCP45_2100,1545374.0382557232,expansion
271670,1540898.9326722738,RCP85_2050,1536454.7702041045,contraction
271670,1540898.9326722738,RCP85_2100,1511229.7680454801,contraction
271671,1497375.0370775268,RCP45_2050,1538778.0197346495,expansion
271671,1497375.0370775268,RCP45_2100,1562957.8877959524,expansion
271671,1497375.0370775268,RCP85_2050,1548619.409321015,expansion
271671,1497375.0370775268,RCP85_2100,1621580.254904213,expansion
271672,726015.4495413476,RCP45_2050,583550.9240791842,contraction
271672,726015.4495413476,RCP45_2100,576411.7202377843,contraction
271672,726015.4495413476,RCP85_2050,585680.90112327,contraction
271672,726015.4495413476,RCP85_2100,571466.660559761,contraction
271675,541255.6606882849,RCP45_2050,493378.91290206776,contraction
271675,541255.6606882849,RCP45_2100,439399.4827653304,contraction
271675,541255.6606882849,RCP85_2050,496757.34825711884,contraction
271675,541255.6606882849,RCP85_2100,362549.44842874527,contraction
271676,232977.0646633818,RCP45_2050,253860.53876657816,expansion
271676,232977.0646633818,RCP45_2100,269285.5379624092,expansion
271676,232977.0646633818,RCP85_2050,253701.200178685,expansion
271676,232977.0646633818,RCP85_2100,280241.67830781086,expansion
271679,429900.4383084908,RCP45_2050,448587.54846608837,expansion
271679,429900.4383084908,RCP45_2100,453592.69092098024,expansion
271679,429900.4383084908,RCP85_2050,451860.094194421,expansion
271679,429900.4383084908,RCP85_2100,405992.2887736564,contraction
271682,491141.4940184793,RCP45_2050,518949.02648419613,expansion
271682,491141.4940184793,RCP45_2100,508262.15028599685,expansion
271682,491141.4940184793,RCP85_2050,549260.3617210286,expansion
271682,491141.4940184793,RCP85_2100,599083.1784883235,expansion
271684,2708349.8631618368,RCP45_2050,3381939.7055118927,expansion
271684,2708349.8631618368,RCP45_2100,3944033.829798873,expansion
271684,2708349.8631618368,RCP85_2050,3483292.737846232,expansion
271684,2708349.8631618368,RCP85_2100,4256036.89600975,expansion
271691,2185456.3854960026,RCP45_2050,2958484.5862509194,expansion
271691,2185456.3854960026,RCP45_2100,3296234.9246215965,expansion
271691,2185456.3854960026,RCP85_2050,2954136.1182141136,expansion
271691,2185456.3854960026,RCP85_2100,3473314.280909411,expansion
271695,774306.8463315939,RCP45_2050,895211.7763369005,expansion
271695,774306.8463315939,RCP45_2100,1086638.3361293832,expansion
271695,774306.8463315939,RCP85_2050,996943.8258978847,expansion
271695,774306.8463315939,RCP85_2100,1226927.8867709134,expansion
271696,543018.8675066916,RCP45_2050,634992.6104083537,expansion
271696,543018.8675066916,RCP45_2100,620038.4802134595,expansion
271696,543018.8675066916,RCP85_2050,628082.6989280924,expansion
271696,543018.8675066916,RCP85_2100,518283.51407911786,contraction
271699,1269607.4394931502,RCP45_2050,1221315.3846338894,contraction
271699,1269607.4394931502,RCP45_2100,1199618.9973479817,contraction
271699,1269607.4394931502,RCP85_2050,1195271.2966161268,contraction
271699,1269607.4394931502,RCP85_2100,1175369.9731702388,contraction
271700,622893.2166786301,RCP45_2050,622076.6394730251,contraction
271700,622893.2166786301,RCP45_2100,597726.5608359041,contraction
271700,622893.2166786301,RCP85_2050,611647.915462558,contraction
271700,622893.2166786301,RCP85_2100,509324.26748127176,contraction
271703,311528.9042183233,RCP45_2050,426788.1131572464,expansion
271703,311528.9042183233,RCP45_2100,477143.09080240753,expansion
271703,311528.9042183233,RCP85_2050,478768.21038927854,expansion
271703,311528.9042183233,RCP85_2100,502036.4437997445,expansion
271705,2393875.8966676737,RCP45_2050,1846383.453049992,contraction
271705,2393875.8966676737,RCP45_2100,1446947.3602601418,contraction
271705,2393875.8966676737,RCP85_2050,1813158.6111607568,contraction
271705,2393875.8966676737,RCP85_2100,1551981.7667670764,contraction
271867,130064.62077276784,RCP45_2050,117299.53291603063,contraction
271867,130064.62077276784,RCP45_2100,77530.17954187054,contraction
271867,130064.62077276784,RCP85_2050,116660.32033732583,contraction
271867,130064.62077276784,RCP85_2100,53090.37930415872,contraction
271994,856681.0714266849,RCP45_2050,1130862.7417847337,expansion
271994,856681.0714266849,RCP45_2100,1165232.8243791403,expansion
271994,856681.0714266849,RCP85_2050,1139989.8346469589,expansion
271994,856681.0714266849,RCP85_2100,1149878.3559475567,expansion
272248,300647.7028609784,RCP45_2050,300570.52184767183,contraction
272248,300647.7028609784,RCP45_2100,229513.57957400705,contraction
272248,300647.7028609784,RCP85_2050,237545.95782941667,contraction
272248,300647.7028609784,RCP85_2100,68707.22568054913,contraction
272273,3959283.3921437827,RCP45_2050,1475723.2069686544,contraction
272273,3959283.3921437827,RCP45_2100,1611348.2156242717,contraction
272273,3959283.3921437827,RCP85_2050,1606074.9292999867,contraction
272273,3959283.3921437827,RCP85_2100,1825903.5697082519,contraction
272959,456741.25029041956,RCP45_2050,356179.23222490476,contraction
272959,456741.25029041956,RCP45_2100,387016.52787003445,contraction
272959,456741.25029041956,RCP85_2050,344485.95983717963,contraction
272959,456741.25029041956,RCP85_2100,424047.01234250166,contraction
273136,561962.3794683008,RCP45_2050,402315.8031500859,contraction
273136,561962.3794683008,RCP45_2100,304554.58144851174,contraction
273136,561962.3794683008,RCP85_2050,410794.3238954262,contraction
273136,561962.3794683008,RCP85_2100,280334.6671192051,contraction
273144,525503.067198406,RCP45_2050,405344.67566269526,contraction
273144,525503.067198406,RCP45_2100,274485.45429550606,contraction
273144,525503.067198406,RCP85_2050,463831.0733993618,contraction
273144,525503.067198406,RCP85_2100,301406.0437062334,contraction
273281,835957.9194318226,RCP45_2050,0,spp range loss
273281,835957.9194318226,RCP45_2100,0,spp range loss
273281,835957.9194318226,RCP85_2050,0,spp range loss
273281,835957.9194318226,RCP85_2100,0,spp range loss
273302,2177693.5040330663,RCP45_2050,943647.1932475046,contraction
273302,2177693.5040330663,RCP45_2100,923897.364208333,contraction
273302,2177693.5040330663,RCP85_2050,935906.5151413054,contraction
273302,2177693.5040330663,RCP85_2100,765881.0228863048,contraction
273358,695846.0656029483,RCP45_2050,729774.6115244095,expansion
273358,695846.0656029483,RCP45_2100,753885.6031221735,expansion
273358,695846.0656029483,RCP85_2050,729597.454929889,expansion
273358,695846.0656029483,RCP85_2100,814212.715779256,expansion
273372,716546.7426532854,RCP45_2050,839698.6517064282,expansion
273372,716546.7426532854,RCP45_2100,950857.341758747,expansion
273372,716546.7426532854,RCP85_2050,815066.1136118269,expansion
273372,716546.7426532854,RCP85_2100,896613.9810512897,expansion
273531,476899.6257196784,RCP45_2050,584215.0586587627,expansion
273531,476899.6257196784,RCP45_2100,626863.1830996383,expansion
273531,476899.6257196784,RCP85_2050,622328.1992389107,expansion
273531,476899.6257196784,RCP85_2100,656638.2990173947,expansion
273551,1113909.250004114,RCP45_2050,1267819.3372516157,expansion
273551,1113909.250004114,RCP45_2100,1091200.8532211136,contraction
273551,1113909.250004114,RCP85_2050,1305202.6518438798,expansion
273551,1113909.250004114,RCP85_2100,1025337.7913783687,contraction
273589,457747.2562338116,RCP45_2050,577464.1860405983,expansion
273589,457747.2562338116,RCP45_2100,446630.7020985947,contraction
273589,457747.2562338116,RCP85_2050,602584.4228875982,expansion
273589,457747.2562338116,RCP85_2100,467016.04220251937,expansion
273593,656372.0256149401,RCP45_2050,639589.1138363279,contraction
273593,656372.0256149401,RCP45_2100,531647.6543023413,contraction
273593,656372.0256149401,RCP85_2050,659110.0248821115,expansion
273593,656372.0256149401,RCP85_2100,535125.2298047105,contraction
273614,356506.09143393446,RCP45_2050,431177.3241228328,expansion
273614,356506.09143393446,RCP45_2100,351032.9796703737,contraction
273614,356506.09143393446,RCP85_2050,453103.0259014676,expansion
273614,356506.09143393446,RCP85_2100,359002.2722845324,expansion
273787,632078.0734482032,RCP45_2050,625570.291750993,contraction
273787,632078.0734482032,RCP45_2100,626647.5959104126,contraction
273787,632078.0734482032,RCP85_2050,634755.143959926,expansion
273787,632078.0734482032,RCP85_2100,634200.9518997347,expansion
273789,559361.1894389798,RCP45_2050,696357.8132982732,expansion
273789,559361.1894389798,RCP45_2100,496089.31557600806,contraction
273789,559361.1894389798,RCP85_2050,772903.3282732498,expansion
273789,559361.1894389798,RCP85_2100,523233.0595346408,contraction
273807,9779723.030400751,RCP45_2050,3913652.4574742466,contraction
273807,9779723.030400751,RCP45_2100,1529587.9784108398,contraction
273807,9779723.030400751,RCP85_2050,2287873.054095609,contraction
273807,9779723.030400751,RCP85_2100,389089.1571240142,contraction
273808,18541276.883510817,RCP45_2050,5306420.576618138,contraction
273808,18541276.883510817,RCP45_2100,1562356.3646334687,contraction
273808,18541276.883510817,RCP85_2050,2244458.8747112583,contraction
273808,18541276.883510817,RCP85_2100,586051.0302494982,contraction
273812,601632.1668910999,RCP45_2050,411870.03594872536,contraction
273812,601632.1668910999,RCP45_2100,174873.1361188488,contraction
273812,601632.1668910999,RCP85_2050,249723.41331207354,contraction
273812,601632.1668910999,RCP85_2100,56919.23795956348,contraction
273817,3801920.9466652386,RCP45_2050,2653132.6292953137,contraction
273817,3801920.9466652386,RCP45_2100,2610085.1855664793,contraction
273817,3801920.9466652386,RCP85_2050,2680619.8023777204,contraction
273817,3801920.9466652386,RCP85_2100,2275137.495611755,contraction
273822,3071763.270032155,RCP45_2050,2537922.1915780166,contraction
273822,3071763.270032155,RCP45_2100,2735306.2811476355,contraction
273822,3071763.270032155,RCP85_2050,2690890.784117349,contraction
273822,3071763.270032155,RCP85_2100,2704108.2812282774,contraction
273823,68083856.62772708,RCP45_2050,70615114.24047457,expansion
273823,68083856.62772708,RCP45_2100,73873682.32947229,expansion
273823,68083856.62772708,RCP85_2050,71444141.60557826,expansion
273823,68083856.62772708,RCP85_2100,78376752.5709688,expansion
273833,2121218.7652863306,RCP45_2050,1624263.6689564649,contraction
273833,2121218.7652863306,RCP45_2100,1669993.748132989,contraction
273833,2121218.7652863306,RCP85_2050,1653297.886166493,contraction
273833,2121218.7652863306,RCP85_2100,1785522.2322593709,contraction
273840,2570456.5358381993,RCP45_2050,2233787.3523398023,contraction
273840,2570456.5358381993,RCP45_2100,2229642.514592176,contraction
273840,2570456.5358381993,RCP85_2050,2240853.6537247943,contraction
273840,2570456.5358381993,RCP85_2100,2278415.8364962568,contraction
273846,1349325.2710684664,RCP45_2050,1483452.8733059943,expansion
273846,1349325.2710684664,RCP45_2100,1537264.3625822964,expansion
273846,1349325.2710684664,RCP85_2050,1497683.3305731292,expansion
273846,1349325.2710684664,RCP85_2100,1608957.8133319179,expansion
273878,2543560.129356017,RCP45_2050,2341909.4467221657,contraction
273878,2543560.129356017,RCP45_2100,2385752.5707167177,contraction
273878,2543560.129356017,RCP85_2050,2297557.1966909547,contraction
273878,2543560.129356017,RCP85_2100,2258255.1356987557,contraction
273879,642809.5240548501,RCP45_2050,697414.0129181605,expansion
273879,642809.5240548501,RCP45_2100,708313.4526222246,expansion
273879,642809.5240548501,RCP85_2050,678896.5752749117,expansion
273879,642809.5240548501,RCP85_2100,687791.0532766035,expansion
273880,984444.8659858635,RCP45_2050,885536.2176889239,contraction
273880,984444.8659858635,RCP45_2100,712335.8242837841,contraction
273880,984444.8659858635,RCP85_2050,769893.4008148419,contraction
273880,984444.8659858635,RCP85_2100,564127.1896471771,contraction
273881,464769.59301869664,RCP45_2050,517964.7145729613,expansion
273881,464769.59301869664,RCP45_2100,570083.744091916,expansion
273881,464769.59301869664,RCP85_2050,471870.5820428188,expansion
273881,464769.59301869664,RCP85_2100,559652.7524006438,expansion
273885,2568932.6463757684,RCP45_2050,2068130.8935832677,contraction
273885,2568932.6463757684,RCP45_2100,1904041.7000877266,contraction
273885,2568932.6463757684,RCP85_2050,1910415.7514704478,contraction
273885,2568932.6463757684,RCP85_2100,1436808.3206753682,contraction
273918,574522.0636555856,RCP45_2050,527494.4971207042,contraction
273918,574522.0636555856,RCP45_2100,484765.56405528286,contraction
273918,574522.0636555856,RCP85_2050,519818.8741352967,contraction
273918,574522.0636555856,RCP85_2100,456244.7463033934,contraction
273926,882814.6630145039,RCP45_2050,774268.2761437877,contraction
273926,882814.6630145039,RCP45_2100,635536.7199898761,contraction
273926,882814.6630145039,RCP85_2050,775130.4382135672,contraction
273926,882814.6630145039,RCP85_2100,648005.7212727333,contraction
273951,286811.0997927106,RCP45_2050,319310.7878322455,expansion
