MRGID,GEONAME,aphiaid,worms_name,GROUP,n_current,n_RCP45_2050,n_RCP45_2100,n_RCP85_2050,n_RCP85_2100,sciname,iucn_sid,iucn_category,iucn_category_code,pop_trend_desc,pop_trend_code
8486,Chinese Exclusive Economic Zone,220063,oxymonacanthus longirostris,FISH,4702,4169,3175,3972,1712,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
8487,Japanese Exclusive Economic Zone,220063,oxymonacanthus longirostris,FISH,6868,6243,5651,6440,4407,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
8488,Kiribati Exclusive Economic Zone (Gilbert Islands),220063,oxymonacanthus longirostris,FISH,235,189,185,185,222,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
8492,Indonesian Exclusive Economic Zone,220063,oxymonacanthus longirostris,FISH,39444,30287,28425,29196,27752,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
8758,Timorese Exclusive Economic Zone,220063,oxymonacanthus longirostris,FISH,1001,834,637,733,481,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
21791,Timorese Exclusive Economic Zone (Oecusse),220063,oxymonacanthus longirostris,FISH,6,6,4,5,4,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
21796,Joint regime area: South Korea / Japan,220063,oxymonacanthus longirostris,FISH,1704,1619,1400,1635,855,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
21798,Joint regime area Torres Strait Treaty: Papua New Guinea / Australia,220063,oxymonacanthus longirostris,FISH,1,7,NA,NA,4,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
26521,Bruneian Exclusive Economic Zone,220063,oxymonacanthus longirostris,FISH,136,105,96,82,65,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
48944,Overlapping claim Mayotte: France / Comores,220063,oxymonacanthus longirostris,FISH,98,89,87,89,88,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
48945,Overlapping claim Glorioso Islands: France / Madagascar,220063,oxymonacanthus longirostris,FISH,69,60,57,58,57,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
48946,Overlapping claim Ile Tromelin: France / Madagascar / Republic of Mauritius,220063,oxymonacanthus longirostris,FISH,4,3,3,3,3,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
48948,Overlapping claim Matthew and Hunter Islands: France / Vanuatu,220063,oxymonacanthus longirostris,FISH,10,9,13,9,6,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
48954,Overlapping claim Senkaku Islands: Taiwan / Japan / China,220063,oxymonacanthus longirostris,FISH,1908,1903,1879,1898,1799,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
48957,United States Exclusive Economic Zone (Guam),220063,oxymonacanthus longirostris,FISH,50,44,44,45,40,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
48980,United States Exclusive Economic Zone (Northern Mariana Islands),220063,oxymonacanthus longirostris,FISH,82,76,77,83,73,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
49003,Overlapping claim: South China Sea,220063,oxymonacanthus longirostris,FISH,440,351,308,352,243,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
62589,Mauritian Exclusive Economic Zone (Chagos Archipelago),220063,oxymonacanthus longirostris,FISH,1087,891,843,890,842,oxymonacanthus longirostris,70010721,Vulnerable,VU,Decreasing,1
8350,Somali Exclusive Economic Zone,220064,oxymonacanthus halli,FISH,75,196,262,226,325,oxymonacanthus halli,79802677,Vulnerable,VU,Decreasing,1
8351,Eritrean Exclusive Economic Zone,220064,oxymonacanthus halli,FISH,2614,2615,2615,2615,2615,oxymonacanthus halli,79802677,Vulnerable,VU,Decreasing,1
8352,Djiboutian Exclusive Economic Zone,220064,oxymonacanthus halli,FISH,76,112,120,117,117,oxymonacanthus halli,79802677,Vulnerable,VU,Decreasing,1
8353,Yemeni Exclusive Economic Zone,220064,oxymonacanthus halli,FISH,1164,1244,1295,1286,1333,oxymonacanthus halli,79802677,Vulnerable,VU,Decreasing,1
8355,Sudanese Exclusive Economic Zone,220064,oxymonacanthus halli,FISH,2142,2142,2142,2142,2142,oxymonacanthus halli,79802677,Vulnerable,VU,Decreasing,1
8356,Saudi Arabian Exclusive Economic Zone,220064,oxymonacanthus halli,FISH,6594,6594,6594,6594,6594,oxymonacanthus halli,79802677,Vulnerable,VU,Decreasing,1
8490,Egyptian Exclusive Economic Zone,220064,oxymonacanthus halli,FISH,2560,2560,2560,2560,2560,oxymonacanthus halli,79802677,Vulnerable,VU,Decreasing,1
8491,Jordanian Exclusive Economic Zone,220064,oxymonacanthus halli,FISH,3,3,3,3,3,oxymonacanthus halli,79802677,Vulnerable,VU,Decreasing,1
26582,Overlapping claim Halaib Triangle: Sudan / Egypt,220064,oxymonacanthus halli,FISH,693,693,693,693,693,oxymonacanthus halli,79802677,Vulnerable,VU,Decreasing,1
48956,Overlapping claim Doumeira Islands: Eritrea / Djibouti,220064,oxymonacanthus halli,FISH,8,8,8,8,8,oxymonacanthus halli,79802677,Vulnerable,VU,Decreasing,1
8308,Australian Exclusive Economic Zone (Cocos Islands),220227,dugong dugon,MAMMALS,8,7,7,7,1,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8309,Australian Exclusive Economic Zone (Christmas Island),220227,dugong dugon,MAMMALS,4,4,4,4,1,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8310,Australian Exclusive Economic Zone (Norfolk Island),220227,dugong dugon,MAMMALS,543,487,440,498,505,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8312,French Exclusive Economic Zone (New Caledonia),220227,dugong dugon,MAMMALS,3022,2838,2695,2946,2701,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8313,Vanuatuan Exclusive Economic Zone,220227,dugong dugon,MAMMALS,679,608,602,654,507,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8314,Solomon Islands Exclusive Economic Zone,220227,dugong dugon,MAMMALS,282,190,152,153,100,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8315,Palauan Exclusive Economic Zone,220227,dugong dugon,MAMMALS,20,12,2,6,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8316,Micronesian Exclusive Economic Zone,220227,dugong dugon,MAMMALS,102,84,48,60,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8321,Overlapping claim Taiwan: Taiwan / China,220227,dugong dugon,MAMMALS,1960,1794,1560,1653,803,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8322,Philippine Exclusive Economic Zone,220227,dugong dugon,MAMMALS,3194,2647,1069,1406,204,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8323,Australian Exclusive Economic Zone,220227,dugong dugon,MAMMALS,47704,45974,37723,41148,21559,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8324,Papua New Guinean Exclusive Economic Zone,220227,dugong dugon,MAMMALS,4151,3827,3045,3465,1091,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8325,Fijian Exclusive Economic Zone,220227,dugong dugon,MAMMALS,1128,1079,1071,1079,429,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8327,South Korean Exclusive Economic Zone,220227,dugong dugon,MAMMALS,327,324,339,334,330,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8328,North Korean Exclusive Economic Zone,220227,dugong dugon,MAMMALS,NA,NA,2,2,2,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8333,Indian Exclusive Economic Zone (Andaman and Nicobar Islands),220227,dugong dugon,MAMMALS,7,NA,NA,NA,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8334,Comoran Exclusive Economic Zone,220227,dugong dugon,MAMMALS,48,45,41,43,25,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8337,Seychellois Exclusive Economic Zone,220227,dugong dugon,MAMMALS,750,730,288,580,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8338,French Exclusive Economic Zone (Réunion),220227,dugong dugon,MAMMALS,48,49,45,47,42,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8339,French Exclusive Economic Zone (Juan de Nova Island),220227,dugong dugon,MAMMALS,26,25,26,25,8,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8340,French Exclusive Economic Zone (Bassas da India),220227,dugong dugon,MAMMALS,6,6,4,5,4,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8341,French Exclusive Economic Zone (Europa Island),220227,dugong dugon,MAMMALS,3,3,3,3,3,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8343,Mauritian Exclusive Economic Zone,220227,dugong dugon,MAMMALS,1741,1611,1589,1608,1162,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8345,Maldivian Exclusive Economic Zone,220227,dugong dugon,MAMMALS,191,4,NA,NA,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8346,Sri Lankan Exclusive Economic Zone,220227,dugong dugon,MAMMALS,468,211,NA,49,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8347,Mozambican Exclusive Economic Zone,220227,dugong dugon,MAMMALS,2730,2678,2697,2595,1658,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8348,Madagascan Exclusive Economic Zone,220227,dugong dugon,MAMMALS,4227,4195,3804,4155,1768,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8349,Kenyan Exclusive Economic Zone,220227,dugong dugon,MAMMALS,162,158,184,167,83,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8350,Somali Exclusive Economic Zone,220227,dugong dugon,MAMMALS,442,399,297,346,30,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8351,Eritrean Exclusive Economic Zone,220227,dugong dugon,MAMMALS,215,200,144,198,85,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8352,Djiboutian Exclusive Economic Zone,220227,dugong dugon,MAMMALS,26,13,NA,5,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8353,Yemeni Exclusive Economic Zone,220227,dugong dugon,MAMMALS,298,232,94,132,9,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8354,Omani Exclusive Economic Zone,220227,dugong dugon,MAMMALS,105,94,74,70,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8355,Sudanese Exclusive Economic Zone,220227,dugong dugon,MAMMALS,199,191,171,190,99,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8356,Saudi Arabian Exclusive Economic Zone,220227,dugong dugon,MAMMALS,1463,1408,1291,1328,525,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8357,Kuwaiti Exclusive Economic Zone,220227,dugong dugon,MAMMALS,167,149,184,193,128,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8358,Bahraini Exclusive Economic Zone,220227,dugong dugon,MAMMALS,237,233,230,233,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8359,Pakistani Exclusive Economic Zone,220227,dugong dugon,MAMMALS,840,821,809,838,219,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8360,Emirati Exclusive Economic Zone,220227,dugong dugon,MAMMALS,105,131,9,9,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8396,South African Exclusive Economic Zone,220227,dugong dugon,MAMMALS,527,520,513,487,494,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8468,Qatari Exclusive Economic Zone,220227,dugong dugon,MAMMALS,447,423,192,273,3,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8469,Iranian Exclusive Economic Zone,220227,dugong dugon,MAMMALS,1039,969,742,832,217,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8470,Iraqi Exclusive Economic Zone,220227,dugong dugon,MAMMALS,19,17,19,19,10,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8479,Tanzanian Exclusive Economic Zone,220227,dugong dugon,MAMMALS,562,566,587,572,134,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8480,Indian Exclusive Economic Zone,220227,dugong dugon,MAMMALS,2887,2662,1595,2065,10,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8481,Bangladeshi Exclusive Economic Zone,220227,dugong dugon,MAMMALS,2,NA,NA,NA,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8482,Myanma Exclusive Economic Zone,220227,dugong dugon,MAMMALS,59,32,NA,NA,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8483,Malaysian Exclusive Economic Zone,220227,dugong dugon,MAMMALS,190,102,23,30,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8484,Vietnamese Exclusive Economic Zone,220227,dugong dugon,MAMMALS,4445,3938,2488,2744,2049,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8486,Chinese Exclusive Economic Zone,220227,dugong dugon,MAMMALS,5770,5402,4634,5124,3478,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8487,Japanese Exclusive Economic Zone,220227,dugong dugon,MAMMALS,5624,5561,4976,5483,4255,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8490,Egyptian Exclusive Economic Zone,220227,dugong dugon,MAMMALS,929,998,873,1026,594,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8491,Jordanian Exclusive Economic Zone,220227,dugong dugon,MAMMALS,1,1,1,1,1,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8492,Indonesian Exclusive Economic Zone,220227,dugong dugon,MAMMALS,7435,5812,2417,3785,206,dugong dugon,6909,Vulnerable,VU,Decreasing,1
8758,Timorese Exclusive Economic Zone,220227,dugong dugon,MAMMALS,507,402,17,101,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
21796,Joint regime area: South Korea / Japan,220227,dugong dugon,MAMMALS,708,685,670,632,405,dugong dugon,6909,Vulnerable,VU,Decreasing,1
21798,Joint regime area Torres Strait Treaty: Papua New Guinea / Australia,220227,dugong dugon,MAMMALS,87,87,87,87,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
26582,Overlapping claim Halaib Triangle: Sudan / Egypt,220227,dugong dugon,MAMMALS,75,64,79,63,67,dugong dugon,6909,Vulnerable,VU,Decreasing,1
48944,Overlapping claim Mayotte: France / Comores,220227,dugong dugon,MAMMALS,72,71,72,71,27,dugong dugon,6909,Vulnerable,VU,Decreasing,1
48945,Overlapping claim Glorioso Islands: France / Madagascar,220227,dugong dugon,MAMMALS,44,43,44,43,15,dugong dugon,6909,Vulnerable,VU,Decreasing,1
48946,Overlapping claim Ile Tromelin: France / Madagascar / Republic of Mauritius,220227,dugong dugon,MAMMALS,1,1,1,1,1,dugong dugon,6909,Vulnerable,VU,Decreasing,1
48947,"Overlapping claim Abu musa, Greater and Lesser Tunb: United Arab Emirates / Iran",220227,dugong dugon,MAMMALS,7,7,NA,NA,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
48948,Overlapping claim Matthew and Hunter Islands: France / Vanuatu,220227,dugong dugon,MAMMALS,8,8,8,8,8,dugong dugon,6909,Vulnerable,VU,Decreasing,1
48954,Overlapping claim Senkaku Islands: Taiwan / Japan / China,220227,dugong dugon,MAMMALS,1247,1186,1113,1098,633,dugong dugon,6909,Vulnerable,VU,Decreasing,1
48955,Overlapping claim Liancourt Rocks: Japan / South Korea,220227,dugong dugon,MAMMALS,NA,NA,NA,NA,1,dugong dugon,6909,Vulnerable,VU,Decreasing,1
49003,Overlapping claim: South China Sea,220227,dugong dugon,MAMMALS,194,178,143,162,22,dugong dugon,6909,Vulnerable,VU,Decreasing,1
50170,Overlapping claim: Qatar / Saudi Arabia / United Arab Emirates,220227,dugong dugon,MAMMALS,1,1,NA,NA,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
62589,Mauritian Exclusive Economic Zone (Chagos Archipelago),220227,dugong dugon,MAMMALS,391,370,31,147,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
64460,Overlapping claim: Iraq / Iran,220227,dugong dugon,MAMMALS,1,1,1,1,NA,dugong dugon,6909,Vulnerable,VU,Decreasing,1
5690,Russian Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,847,2397,4222,2305,4329,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8308,Australian Exclusive Economic Zone (Cocos Islands),220293,lepidochelys olivacea,REPTILES,23,28,34,28,34,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8309,Australian Exclusive Economic Zone (Christmas Island),220293,lepidochelys olivacea,REPTILES,17,25,32,26,32,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8310,Australian Exclusive Economic Zone (Norfolk Island),220293,lepidochelys olivacea,REPTILES,10,16,26,24,70,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8312,French Exclusive Economic Zone (New Caledonia),220293,lepidochelys olivacea,REPTILES,1292,1397,1445,1398,1498,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8313,Vanuatuan Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,45,47,49,45,56,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8314,Solomon Islands Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,1882,2735,2870,2739,2183,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8315,Palauan Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,92,73,64,76,53,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8316,Micronesian Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,1359,1601,1324,1646,815,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8318,Marshallese Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,1390,1545,1387,1570,1325,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8319,Overlapping claim Wake Island / Enenkio: United States / Marshall Islands,220293,lepidochelys olivacea,REPTILES,9,1,NA,NA,NA,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8321,Overlapping claim Taiwan: Taiwan / China,220293,lepidochelys olivacea,REPTILES,1474,1595,1478,1600,1566,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8322,Philippine Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,12270,13384,13230,12882,11184,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8323,Australian Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,57641,59337,60243,59614,60769,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8324,Papua New Guinean Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,6788,11797,11162,11858,9615,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8325,Fijian Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,500,496,499,497,498,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8326,Tuvaluan Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,127,122,120,119,115,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8327,South Korean Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,806,1075,1192,1305,1756,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8328,North Korean Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,NA,NA,NA,NA,11,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8331,Cambodian Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,787,316,183,170,30,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8332,Thailand Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,6661,4237,4002,3925,3435,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8333,Indian Exclusive Economic Zone (Andaman and Nicobar Islands),220293,lepidochelys olivacea,REPTILES,14201,15376,15770,15234,15514,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8334,Comoran Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,42,57,89,59,99,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8337,Seychellois Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,3694,4112,4298,4106,4271,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8338,French Exclusive Economic Zone (Réunion),220293,lepidochelys olivacea,REPTILES,NA,NA,1,NA,3,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8339,French Exclusive Economic Zone (Juan de Nova Island),220293,lepidochelys olivacea,REPTILES,126,542,763,478,887,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8340,French Exclusive Economic Zone (Bassas da India),220293,lepidochelys olivacea,REPTILES,1,12,16,14,18,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8343,Mauritian Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,1733,1979,2100,1980,2201,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8345,Maldivian Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,8730,9168,9413,9147,9388,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8346,Sri Lankan Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,4390,3112,3325,2972,2957,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8347,Mozambican Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,4398,5973,6792,5833,6777,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8348,Madagascan Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,4857,5549,5764,5560,5944,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8349,Kenyan Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,924,1050,1131,1079,1169,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
8350,Somali Exclusive Economic Zone,220293,lepidochelys olivacea,REPTILES,8422,8725,8895,8712,8829,lepidochelys olivacea,11534,Vulnerable,VU,Decreasing,1
